subjectR,conditionR,stimStyle,frequency,channelR,runR,fftValue
S1,ssvep-12Hz,ssvep,12,CP1,23,0.239561159898324
S1,ssvep-12Hz,ssvep,12,CP1,24,0.728944074101044
S1,ssvep-12Hz,ssvep,12,CP1,25,0.90002309635866
S1,ssvep-12Hz,ssvep,12,CP1,26,1.09223809477699
S1,ssvep-12Hz,ssvep,12,CP1,27,1.38025812988738
S1,ssvep-12Hz,ssvep,12,CP1,28,1.24314334129233
S1,ssvep-12Hz,ssvep,12,CP1,29,1.58189271331412
S1,ssvep-12Hz,ssvep,12,CP1,30,1.91757044957299
S1,ssvep-12Hz,ssvep,12,CP1,31,0.552872264690565
S1,ssvep-12Hz,ssvep,12,CP1,32,1.40483235833713
S1,ssvep-12Hz,ssvep,12,CP1,33,0.634524905761901
S1,ssvep-12Hz,ssvep,12,CP1,34,1.40321281662644
S1,ssvep-12Hz,ssvep,12,CP1,35,0.783504534395456
S1,ssvep-12Hz,ssvep,12,CP1,36,1.77268305790288
S1,ssvep-12Hz,ssvep,12,CP2,1,1.21276540498803
S1,ssvep-12Hz,ssvep,12,CP2,2,1.10237348325239
S1,ssvep-12Hz,ssvep,12,CP2,3,1.75245743120783
S1,ssvep-12Hz,ssvep,12,CP2,4,1.0761800137403
S1,ssvep-12Hz,ssvep,12,CP2,5,1.11074236860568
S1,ssvep-12Hz,ssvep,12,CP2,6,0.695131837770057
S1,ssvep-12Hz,ssvep,12,CP2,7,0.702388691934221
S1,ssvep-12Hz,ssvep,12,CP2,8,1.61559483033002
S1,ssvep-12Hz,ssvep,12,CP2,9,1.03195696008822
S1,ssvep-12Hz,ssvep,12,CP2,10,0.84112648290442
S1,ssvep-12Hz,ssvep,12,CP2,11,0.659013757832022
S1,ssvep-12Hz,ssvep,12,CP2,12,0.506286162864713
S1,ssvep-12Hz,ssvep,12,CP2,13,1.88351913484529
S1,ssvep-12Hz,ssvep,12,CP2,14,1.15312116595333
S1,ssvep-12Hz,ssvep,12,CP2,15,1.21139588052496
S1,ssvep-12Hz,ssvep,12,CP2,16,0.893028245501594
S1,ssvep-12Hz,ssvep,12,CP2,17,1.80646351417243
S1,ssvep-12Hz,ssvep,12,CP2,18,0.989850201528416
S1,ssvep-12Hz,ssvep,12,CP2,19,1.10581234051523
S1,ssvep-12Hz,ssvep,12,CP2,20,0.213380476144915
S1,ssvep-12Hz,ssvep,12,CP2,21,0.368470341305124
S1,ssvep-12Hz,ssvep,12,CP2,22,0.713510838606781
S1,ssvep-12Hz,ssvep,12,CP2,23,0.185114160994763
S1,ssvep-12Hz,ssvep,12,CP2,24,0.753096485944735
S1,ssvep-12Hz,ssvep,12,CP2,25,0.359743618162792
S1,ssvep-12Hz,ssvep,12,CP2,26,0.775356464858534
S1,ssvep-12Hz,ssvep,12,CP2,27,1.11805444711114
S1,ssvep-12Hz,ssvep,12,CP2,28,0.883837988021503
S1,ssvep-12Hz,ssvep,12,CP2,29,1.47859552677713
S1,ssvep-12Hz,ssvep,12,CP2,30,1.46596651449091
S1,ssvep-12Hz,ssvep,12,CP2,31,0.847563111613404
S1,ssvep-12Hz,ssvep,12,CP2,32,1.14314459522588
S1,ssvep-12Hz,ssvep,12,CP2,33,0.640459179422235
S1,ssvep-12Hz,ssvep,12,CP2,34,0.491376950310027
S1,ssvep-12Hz,ssvep,12,CP2,35,0.876577501173684
S1,ssvep-12Hz,ssvep,12,CP2,36,1.51993756858965
S1,ssvep-12Hz,ssvep,12,CP6,1,0.331280324564142
S1,ssvep-12Hz,ssvep,12,CP6,2,0.126790866867352
S1,ssvep-12Hz,ssvep,12,CP6,3,0.513766884076257
S1,ssvep-12Hz,ssvep,12,CP6,4,0.475311010615354
S1,ssvep-12Hz,ssvep,12,CP6,5,0.762482871525893
S1,ssvep-12Hz,ssvep,12,CP6,6,0.639560973547794
S1,ssvep-12Hz,ssvep,12,CP6,7,0.42175773622538
S1,ssvep-12Hz,ssvep,12,CP6,8,0.92844518061976
S1,ssvep-12Hz,ssvep,12,CP6,9,0.204876620727769
S1,ssvep-12Hz,ssvep,12,CP6,10,0.451029018479558
S1,ssvep-12Hz,ssvep,12,CP6,11,0.331546480877082
S1,ssvep-12Hz,ssvep,12,CP6,12,0.390218379288713
S1,ssvep-12Hz,ssvep,12,CP6,13,0.830186900024125
S1,ssvep-12Hz,ssvep,12,CP6,14,0.724720179922526
S1,ssvep-12Hz,ssvep,12,CP6,15,0.360844916987297
S1,ssvep-12Hz,ssvep,12,CP6,16,0.208890352427269
S1,ssvep-12Hz,ssvep,12,CP6,17,0.878116936476584
S1,ssvep-12Hz,ssvep,12,CP6,18,0.576861842358327
S1,ssvep-12Hz,ssvep,12,CP6,19,0.621870624262098
S1,ssvep-12Hz,ssvep,12,CP6,20,0.702183180444778
S1,ssvep-12Hz,ssvep,12,CP6,21,0.364141962044981
S1,ssvep-12Hz,ssvep,12,CP6,22,0.0980186137875937
S1,ssvep-12Hz,ssvep,12,CP6,23,0.334777251992142
S1,ssvep-12Hz,ssvep,12,CP6,24,0.476065816508226
S1,ssvep-12Hz,ssvep,12,CP6,25,0.393224882108208
S1,ssvep-12Hz,ssvep,12,CP6,26,0.527375355737678
S1,ssvep-12Hz,ssvep,12,CP6,27,0.57205547259901
S1,ssvep-12Hz,ssvep,12,CP6,28,0.346790591042007
S1,ssvep-12Hz,ssvep,12,CP6,29,0.741104245611051
S1,ssvep-12Hz,ssvep,12,CP6,30,0.464101045440955
S1,ssvep-12Hz,ssvep,12,CP6,31,0.492996285621445
S1,ssvep-12Hz,ssvep,12,CP6,32,0.466339663173059
S1,ssvep-12Hz,ssvep,12,CP6,33,0.225424543921357
S1,ssvep-12Hz,ssvep,12,CP6,34,0.847065027184699
S1,ssvep-12Hz,ssvep,12,CP6,35,0.223963443429058
S1,ssvep-12Hz,ssvep,12,CP6,36,0.662572309827017
S1,ssvep-12Hz,ssvep,12,P7,1,1.0407421580345
S1,ssvep-12Hz,ssvep,12,P7,2,0.625636098929236
S1,ssvep-12Hz,ssvep,12,P7,3,0.856122542747306
S1,ssvep-12Hz,ssvep,12,P7,4,0.805260996677828
S1,ssvep-12Hz,ssvep,12,P7,5,0.471828958623402
S1,ssvep-12Hz,ssvep,12,P7,6,0.573877005886061
S1,ssvep-12Hz,ssvep,12,P7,7,0.479636331131195
S1,ssvep-12Hz,ssvep,12,P7,8,0.86731173685489
S1,ssvep-12Hz,ssvep,12,P7,9,0.442011361485967
S1,ssvep-12Hz,ssvep,12,P7,10,0.616001333863556
S1,ssvep-12Hz,ssvep,12,P7,11,0.709088162341279
S1,ssvep-12Hz,ssvep,12,P7,12,0.878726213067027
S1,ssvep-12Hz,ssvep,12,P7,13,0.286685274324592
S1,ssvep-12Hz,ssvep,12,P7,14,0.918686384138364
S1,ssvep-12Hz,ssvep,12,P7,15,0.586633416149346
S1,ssvep-12Hz,ssvep,12,P7,16,0.435044708660312
S1,ssvep-12Hz,ssvep,12,P7,17,0.851367584936255
S1,ssvep-12Hz,ssvep,12,P7,18,0.706590746322689
S1,ssvep-12Hz,ssvep,12,P7,19,0.172126281514986
S1,ssvep-12Hz,ssvep,12,P7,20,0.46509856249501
S1,ssvep-12Hz,ssvep,12,P7,21,0.715429011582258
S1,ssvep-12Hz,ssvep,12,P7,22,0.389237722805715
S1,ssvep-12Hz,ssvep,12,P7,23,0.420490881024006
S1,ssvep-12Hz,ssvep,12,P7,24,0.180653291762562
S1,ssvep-12Hz,ssvep,12,P7,25,0.557812286367567
S1,ssvep-12Hz,ssvep,12,P7,26,0.46951881705764
S1,ssvep-12Hz,ssvep,12,P7,27,0.885248809018585
S1,ssvep-12Hz,ssvep,12,P7,28,0.964745009807662
S1,ssvep-12Hz,ssvep,12,P7,29,0.553876198450233
S1,ssvep-12Hz,ssvep,12,P7,30,1.18642164492081
S1,ssvep-12Hz,ssvep,12,P7,31,0.826206603839598
S1,ssvep-12Hz,ssvep,12,P7,32,0.320359772028379
S1,ssvep-12Hz,ssvep,12,P7,33,0.636090562974175
S1,ssvep-12Hz,ssvep,12,P7,34,0.772956094561968
S1,ssvep-12Hz,ssvep,12,P7,35,0.303743822627541
S1,ssvep-12Hz,ssvep,12,P7,36,0.920375359591891
S1,ssvep-12Hz,ssvep,12,P3,1,1.36125511487465
S1,ssvep-12Hz,ssvep,12,P3,2,1.50247254262101
S1,ssvep-12Hz,ssvep,12,P3,3,2.08897958858888
S1,ssvep-12Hz,ssvep,12,P3,4,1.85138465450724
S1,ssvep-12Hz,ssvep,12,P3,5,0.935221795697627
S1,ssvep-12Hz,ssvep,12,P3,6,0.752861706168691
S1,ssvep-12Hz,ssvep,12,P3,7,0.883329022664494
S1,ssvep-12Hz,ssvep,12,P3,8,1.34953744584907
S1,ssvep-12Hz,ssvep,12,P3,9,0.717834154165671
S1,ssvep-12Hz,ssvep,12,P3,10,1.08565282678095
S1,ssvep-12Hz,ssvep,12,P3,11,1.2263828598103
S1,ssvep-12Hz,ssvep,12,P3,12,0.88341445946837
S1,ssvep-12Hz,ssvep,12,P3,13,1.30655797687724
S1,ssvep-12Hz,ssvep,12,P3,14,1.3777390792902
S1,ssvep-12Hz,ssvep,12,P3,15,0.838781826713668
S1,ssvep-12Hz,ssvep,12,P3,16,1.34967863320088
S1,ssvep-12Hz,ssvep,12,P3,17,2.17865288588114
S1,ssvep-12Hz,ssvep,12,P3,18,1.81641004689712
S1,ssvep-12Hz,ssvep,12,P3,19,1.06990600462484
S1,ssvep-12Hz,ssvep,12,P3,20,0.549814956224546
S1,ssvep-12Hz,ssvep,12,P3,21,0.92950414937957
S1,ssvep-12Hz,ssvep,12,P3,22,1.17513039637835
S1,ssvep-12Hz,ssvep,12,P3,23,0.477953206550237
S1,ssvep-12Hz,ssvep,12,P3,24,0.844313781829866
S1,ssvep-12Hz,ssvep,12,P3,25,1.17180121495515
S1,ssvep-12Hz,ssvep,12,P3,26,1.12542193469578
S1,ssvep-12Hz,ssvep,12,P3,27,1.10765354493272
S1,ssvep-12Hz,ssvep,12,P3,28,1.24794975397724
S1,ssvep-12Hz,ssvep,12,P3,29,1.44445271960186
S1,ssvep-12Hz,ssvep,12,P3,30,2.44458190135028
S1,ssvep-12Hz,ssvep,12,P3,31,0.82540436625666
S1,ssvep-12Hz,ssvep,12,P3,32,1.20922557153468
S1,ssvep-12Hz,ssvep,12,P3,33,0.380095774051749
S1,ssvep-12Hz,ssvep,12,P3,34,1.51311220536166
S1,ssvep-12Hz,ssvep,12,P3,35,0.80141094104538
S1,ssvep-12Hz,ssvep,12,P3,36,1.76948921702434
S1,ssvep-12Hz,ssvep,12,Pz,1,1.93517422318854
S1,ssvep-12Hz,ssvep,12,Pz,2,1.8549115408022
S1,ssvep-12Hz,ssvep,12,Pz,3,2.85374219501871
S1,ssvep-12Hz,ssvep,12,Pz,4,2.34047556144052
S1,ssvep-12Hz,ssvep,12,Pz,5,1.43934169160405
S1,ssvep-12Hz,ssvep,12,Pz,6,0.806500515928991
S1,ssvep-12Hz,ssvep,12,Pz,7,1.02816425708517
S1,ssvep-12Hz,ssvep,12,Pz,8,1.95371710413064
S1,ssvep-12Hz,ssvep,12,Pz,9,1.41870047340843
S1,ssvep-12Hz,ssvep,12,Pz,10,1.31398569531636
S1,ssvep-12Hz,ssvep,12,Pz,11,0.787119207950925
S1,ssvep-12Hz,ssvep,12,Pz,12,0.151908290599492
S1,ssvep-12Hz,ssvep,12,Pz,13,2.37844799782317
S1,ssvep-12Hz,ssvep,12,Pz,14,1.55563178774218
S1,ssvep-12Hz,ssvep,12,Pz,15,1.56541064327576
S1,ssvep-12Hz,ssvep,12,Pz,16,1.60698337523456
S1,ssvep-12Hz,ssvep,12,Pz,17,3.03668965188791
S1,ssvep-12Hz,ssvep,12,Pz,18,2.29765295155362
S1,ssvep-12Hz,ssvep,12,Pz,19,1.59501052289298
S1,ssvep-12Hz,ssvep,12,Pz,20,0.293589209470288
S1,ssvep-12Hz,ssvep,12,Pz,21,0.856902423623218
S1,ssvep-12Hz,ssvep,12,Pz,22,1.86708761178315
S1,ssvep-12Hz,ssvep,12,Pz,23,0.474120977509161
S1,ssvep-12Hz,ssvep,12,Pz,24,1.19479638646393
S1,ssvep-12Hz,ssvep,12,Pz,25,1.49208792429897
S1,ssvep-12Hz,ssvep,12,Pz,26,1.70062229880535
S1,ssvep-12Hz,ssvep,12,Pz,27,1.94328917664249
S1,ssvep-12Hz,ssvep,12,Pz,28,1.2124695257542
S1,ssvep-12Hz,ssvep,12,Pz,29,2.27001843114052
S1,ssvep-12Hz,ssvep,12,Pz,30,2.8102041626052
S1,ssvep-12Hz,ssvep,12,Pz,31,1.06476673618491
S1,ssvep-12Hz,ssvep,12,Pz,32,1.55872197279301
S1,ssvep-12Hz,ssvep,12,Pz,33,0.767072988904633
S1,ssvep-12Hz,ssvep,12,Pz,34,1.90826927680992
S1,ssvep-12Hz,ssvep,12,Pz,35,1.14842192861888
S1,ssvep-12Hz,ssvep,12,Pz,36,2.10090118243934
S1,ssvep-12Hz,ssvep,12,P4,1,0.184505211760965
S1,ssvep-12Hz,ssvep,12,P4,2,0.433505591561715
S1,ssvep-12Hz,ssvep,12,P4,3,1.46624669619198
S1,ssvep-12Hz,ssvep,12,P4,4,0.406167471892658
S1,ssvep-12Hz,ssvep,12,P4,5,1.12884359090561
S1,ssvep-12Hz,ssvep,12,P4,6,0.472575713749236
S1,ssvep-12Hz,ssvep,12,P4,7,1.0142155517062
S1,ssvep-12Hz,ssvep,12,P4,8,0.960980037668667
S1,ssvep-12Hz,ssvep,12,P4,9,0.596029570490047
S1,ssvep-12Hz,ssvep,12,P4,10,0.714148901510086
S1,ssvep-12Hz,ssvep,12,P4,11,0.242330588613597
S1,ssvep-12Hz,ssvep,12,P4,12,0.32083129260718
S1,ssvep-12Hz,ssvep,12,P4,13,1.36381190552459
S1,ssvep-12Hz,ssvep,12,P4,14,0.707016217964865
S1,ssvep-12Hz,ssvep,12,P4,15,0.295386474462882
S1,ssvep-12Hz,ssvep,12,P4,16,0.236201737897863
S1,ssvep-12Hz,ssvep,12,P4,17,1.86077427034714
S1,ssvep-12Hz,ssvep,12,P4,18,0.479409410653242
S1,ssvep-12Hz,ssvep,12,P4,19,0.891512743804834
S1,ssvep-12Hz,ssvep,12,P4,20,0.781993738047754
S1,ssvep-12Hz,ssvep,12,P4,21,0.330710478731862
S1,ssvep-12Hz,ssvep,12,P4,22,1.15139320084749
S1,ssvep-12Hz,ssvep,12,P4,23,0.606507392790075
S1,ssvep-12Hz,ssvep,12,P4,24,1.00834077567748
S1,ssvep-12Hz,ssvep,12,P4,25,0.388075203984291
S1,ssvep-12Hz,ssvep,12,P4,26,0.287819117016754
S1,ssvep-12Hz,ssvep,12,P4,27,1.15159005540911
S1,ssvep-12Hz,ssvep,12,P4,28,0.597341270446051
S1,ssvep-12Hz,ssvep,12,P4,29,1.2736100595912
S1,ssvep-12Hz,ssvep,12,P4,30,1.38789723654925
S1,ssvep-12Hz,ssvep,12,P4,31,1.34258050152189
S1,ssvep-12Hz,ssvep,12,P4,32,0.466686938199696
S1,ssvep-12Hz,ssvep,12,P4,33,0.199486082438272
S1,ssvep-12Hz,ssvep,12,P4,34,0.713278680365861
S1,ssvep-12Hz,ssvep,12,P4,35,0.717373093350461
S1,ssvep-12Hz,ssvep,12,P4,36,1.29129026261997
S1,ssvep-12Hz,ssvep,12,P8,1,0.757469637642737
S1,ssvep-12Hz,ssvep,12,P8,2,0.606568662129991
S1,ssvep-12Hz,ssvep,12,P8,3,0.64224060245443
S1,ssvep-12Hz,ssvep,12,P8,4,1.33965005032497
S1,ssvep-12Hz,ssvep,12,P8,5,0.700778394503001
S1,ssvep-12Hz,ssvep,12,P8,6,0.609668181113915
S1,ssvep-12Hz,ssvep,12,P8,7,0.166791870864674
S1,ssvep-12Hz,ssvep,12,P8,8,0.602650937681273
S1,ssvep-12Hz,ssvep,12,P8,9,0.162246933778931
S1,ssvep-12Hz,ssvep,12,P8,10,0.465508790932083
S1,ssvep-12Hz,ssvep,12,P8,11,0.645177357903893
S1,ssvep-12Hz,ssvep,12,P8,12,0.0891741239494502
S1,ssvep-12Hz,ssvep,12,P8,13,0.172740422138724
S1,ssvep-12Hz,ssvep,12,P8,14,0.153500241052019
S1,ssvep-12Hz,ssvep,12,P8,15,0.607853746026057
S1,ssvep-12Hz,ssvep,12,P8,16,0.755544140369381
S1,ssvep-12Hz,ssvep,12,P8,17,1.23650008807159
S1,ssvep-12Hz,ssvep,12,P8,18,1.27779407612636
S1,ssvep-12Hz,ssvep,12,P8,19,0.329868735510551
S1,ssvep-12Hz,ssvep,12,P8,20,0.772386496230049
S1,ssvep-12Hz,ssvep,12,P8,21,1.01442198827945
S1,ssvep-12Hz,ssvep,12,P8,22,0.554192034376382
S1,ssvep-12Hz,ssvep,12,P8,23,0.689610719651198
S1,ssvep-12Hz,ssvep,12,P8,24,0.101657185143633
S1,ssvep-12Hz,ssvep,12,P8,25,0.87209814625294
S1,ssvep-12Hz,ssvep,12,P8,26,0.672606035062023
S1,ssvep-12Hz,ssvep,12,P8,27,0.238793370328647
S1,ssvep-12Hz,ssvep,12,P8,28,0.872138419549324
S1,ssvep-12Hz,ssvep,12,P8,29,0.2489976875393
S1,ssvep-12Hz,ssvep,12,P8,30,0.826723451125319
S1,ssvep-12Hz,ssvep,12,P8,31,0.663404745497685
S1,ssvep-12Hz,ssvep,12,P8,32,0.49909721725807
S1,ssvep-12Hz,ssvep,12,P8,33,0.602864103828451
S1,ssvep-12Hz,ssvep,12,P8,34,1.7904155406397
S1,ssvep-12Hz,ssvep,12,P8,35,0.600014378381103
S1,ssvep-12Hz,ssvep,12,P8,36,0.404734531744019
S1,ssvep-12Hz,ssvep,12,PO3,1,0.976561886619678
S1,ssvep-12Hz,ssvep,12,PO3,2,1.91664095024262
S1,ssvep-12Hz,ssvep,12,PO3,3,3.30479338808428
S1,ssvep-12Hz,ssvep,12,PO3,4,2.91731650140889
S1,ssvep-12Hz,ssvep,12,PO3,5,0.816712860825203
S1,ssvep-12Hz,ssvep,12,PO3,6,1.55006411899421
S1,ssvep-12Hz,ssvep,12,PO3,7,1.46258229129888
S1,ssvep-12Hz,ssvep,12,PO3,8,1.2377951073081
S1,ssvep-12Hz,ssvep,12,PO3,9,0.757206592871361
S1,ssvep-12Hz,ssvep,12,PO3,10,1.57657569076683
S1,ssvep-12Hz,ssvep,12,PO3,11,1.91859172903956
S1,ssvep-12Hz,ssvep,12,PO3,12,1.42255765271875
S1,ssvep-12Hz,ssvep,12,PO3,13,1.69541894448204
S1,ssvep-12Hz,ssvep,12,PO3,14,1.21386648678804
S1,ssvep-12Hz,ssvep,12,PO3,15,0.932802713639628
S1,ssvep-12Hz,ssvep,12,PO3,16,1.9789263991455
S1,ssvep-12Hz,ssvep,12,PO3,17,3.38695803696627
S1,ssvep-12Hz,ssvep,12,PO3,18,2.74263255809611
S1,ssvep-12Hz,ssvep,12,PO3,19,1.08043974694338
S1,ssvep-12Hz,ssvep,12,PO3,20,0.890845957502157
S1,ssvep-12Hz,ssvep,12,PO3,21,1.50645847302836
S1,ssvep-12Hz,ssvep,12,PO3,22,2.76673272258282
S1,ssvep-12Hz,ssvep,12,PO3,23,1.24340503278502
S1,ssvep-12Hz,ssvep,12,PO3,24,1.68416506235426
S1,ssvep-12Hz,ssvep,12,PO3,25,2.07302108821783
S1,ssvep-12Hz,ssvep,12,PO3,26,1.77073235862776
S1,ssvep-12Hz,ssvep,12,PO3,27,0.945576647566903
S1,ssvep-12Hz,ssvep,12,PO3,28,1.40103447901675
S1,ssvep-12Hz,ssvep,12,PO3,29,1.60942182976287
S1,ssvep-12Hz,ssvep,12,PO3,30,3.75446157586332
S1,ssvep-12Hz,ssvep,12,PO3,31,2.03106951742628
S1,ssvep-12Hz,ssvep,12,PO3,32,1.25445245838847
S1,ssvep-12Hz,ssvep,12,PO3,33,0.247606730099144
S1,ssvep-12Hz,ssvep,12,PO3,34,2.41621698900232
S1,ssvep-12Hz,ssvep,12,PO3,35,1.37551732796718
S1,ssvep-12Hz,ssvep,12,PO3,36,2.68374375826132
S1,ssvep-12Hz,ssvep,12,PO4,1,0.730359550719746
S1,ssvep-12Hz,ssvep,12,PO4,2,0.747726838851675
S1,ssvep-12Hz,ssvep,12,PO4,3,2.43540446410708
S1,ssvep-12Hz,ssvep,12,PO4,4,0.985637127665082
S1,ssvep-12Hz,ssvep,12,PO4,5,1.58486064147736
S1,ssvep-12Hz,ssvep,12,PO4,6,0.201603079876899
S1,ssvep-12Hz,ssvep,12,PO4,7,1.71744604724783
S1,ssvep-12Hz,ssvep,12,PO4,8,0.669609470680751
S1,ssvep-12Hz,ssvep,12,PO4,9,0.849083586430431
S1,ssvep-12Hz,ssvep,12,PO4,10,1.30102415075758
S1,ssvep-12Hz,ssvep,12,PO4,11,0.313482658084283
S1,ssvep-12Hz,ssvep,12,PO4,12,0.829758852061187
S1,ssvep-12Hz,ssvep,12,PO4,13,2.08815747397713
S1,ssvep-12Hz,ssvep,12,PO4,14,0.110317891603059
S1,ssvep-12Hz,ssvep,12,PO4,15,0.959746063300916
S1,ssvep-12Hz,ssvep,12,PO4,16,0.82284077718053
S1,ssvep-12Hz,ssvep,12,PO4,17,3.00329272511593
S1,ssvep-12Hz,ssvep,12,PO4,18,0.77469659882774
S1,ssvep-12Hz,ssvep,12,PO4,19,0.86613613691808
S1,ssvep-12Hz,ssvep,12,PO4,20,0.861500227310496
S1,ssvep-12Hz,ssvep,12,PO4,21,0.227304798119373
S1,ssvep-12Hz,ssvep,12,PO4,22,3.1373067175659
S1,ssvep-12Hz,ssvep,12,PO4,23,1.00574198230675
S1,ssvep-12Hz,ssvep,12,PO4,24,2.08563142016459
S1,ssvep-12Hz,ssvep,12,PO4,25,1.22749484575816
S1,ssvep-12Hz,ssvep,12,PO4,26,1.19603516212551
S1,ssvep-12Hz,ssvep,12,PO4,27,1.97042115498137
S1,ssvep-12Hz,ssvep,12,PO4,28,0.983863513759957
S1,ssvep-12Hz,ssvep,12,PO4,29,1.72083831380533
S1,ssvep-12Hz,ssvep,12,PO4,30,2.30585751308233
S1,ssvep-12Hz,ssvep,12,PO4,31,2.67775294576383
S1,ssvep-12Hz,ssvep,12,PO4,32,0.272803689508693
S1,ssvep-12Hz,ssvep,12,PO4,33,0.350928988097373
S1,ssvep-12Hz,ssvep,12,PO4,34,1.57955245594817
S1,ssvep-12Hz,ssvep,12,PO4,35,1.48930317511347
S1,ssvep-12Hz,ssvep,12,PO4,36,1.59266590601053
S1,ssvep-12Hz,ssvep,12,O1,1,0.757781712618679
S1,ssvep-12Hz,ssvep,12,O1,2,0.548712518681378
S1,ssvep-12Hz,ssvep,12,O1,3,1.62900970572176
S1,ssvep-12Hz,ssvep,12,O1,4,1.74875872341176
S1,ssvep-12Hz,ssvep,12,O1,5,0.494785981302764
S1,ssvep-12Hz,ssvep,12,O1,6,0.538518880070359
S1,ssvep-12Hz,ssvep,12,O1,7,1.05637327437541
S1,ssvep-12Hz,ssvep,12,O1,8,0.756334792441582
S1,ssvep-12Hz,ssvep,12,O1,9,0.332827049938493
S1,ssvep-12Hz,ssvep,12,O1,10,1.04943655786015
S1,ssvep-12Hz,ssvep,12,O1,11,0.656456158492548
S1,ssvep-12Hz,ssvep,12,O1,12,1.1690122463854
S1,ssvep-12Hz,ssvep,12,O1,13,0.699798480088312
S1,ssvep-12Hz,ssvep,12,O1,14,0.797876911968789
S1,ssvep-12Hz,ssvep,12,O1,15,1.11066275018273
S1,ssvep-12Hz,ssvep,12,O1,16,0.669773978235603
S1,ssvep-12Hz,ssvep,12,O1,17,2.06280761027805
S1,ssvep-12Hz,ssvep,12,O1,18,0.833831180170291
S1,ssvep-12Hz,ssvep,12,O1,19,0.51905287547028
S1,ssvep-12Hz,ssvep,12,O1,20,0.745400046673223
S1,ssvep-12Hz,ssvep,12,O1,21,0.780394751197626
S1,ssvep-12Hz,ssvep,12,O1,22,1.5737485999907
S1,ssvep-12Hz,ssvep,12,O1,23,0.602138590241904
S1,ssvep-12Hz,ssvep,12,O1,24,0.840850488544713
S1,ssvep-12Hz,ssvep,12,O1,25,1.36353061981488
S1,ssvep-12Hz,ssvep,12,O1,26,0.885900156820945
S1,ssvep-12Hz,ssvep,12,O1,27,1.19560723214107
S1,ssvep-12Hz,ssvep,12,O1,28,0.384678888941741
S1,ssvep-12Hz,ssvep,12,O1,29,1.02919530559452
S1,ssvep-12Hz,ssvep,12,O1,30,2.18578242192824
S1,ssvep-12Hz,ssvep,12,O1,31,1.14143334534334
S1,ssvep-12Hz,ssvep,12,O1,32,0.97588876086684
S1,ssvep-12Hz,ssvep,12,O1,33,0.212283963515833
S1,ssvep-12Hz,ssvep,12,O1,34,0.557223200960588
S1,ssvep-12Hz,ssvep,12,O1,35,0.684705896758598
S1,ssvep-12Hz,ssvep,12,O1,36,1.30190485500799
S1,ssvep-12Hz,ssvep,12,Oz,1,1.05155284723622
S1,ssvep-12Hz,ssvep,12,Oz,2,0.373362389766405
S1,ssvep-12Hz,ssvep,12,Oz,3,1.26203071666961
S1,ssvep-12Hz,ssvep,12,Oz,4,1.1887852976968
S1,ssvep-12Hz,ssvep,12,Oz,5,1.1841578505075
S1,ssvep-12Hz,ssvep,12,Oz,6,0.160173480180358
S1,ssvep-12Hz,ssvep,12,Oz,7,1.05075210443732
S1,ssvep-12Hz,ssvep,12,Oz,8,0.713929464186985
S1,ssvep-12Hz,ssvep,12,Oz,9,0.622728468934444
S1,ssvep-12Hz,ssvep,12,Oz,10,1.12208639464942
S1,ssvep-12Hz,ssvep,12,Oz,11,0.655145582400765
S1,ssvep-12Hz,ssvep,12,Oz,12,0.82882169998486
S1,ssvep-12Hz,ssvep,12,Oz,13,0.786983553710062
S1,ssvep-12Hz,ssvep,12,Oz,14,0.758148793790862
S1,ssvep-12Hz,ssvep,12,Oz,15,1.63426305209115
S1,ssvep-12Hz,ssvep,12,Oz,16,0.724613046442979
S1,ssvep-12Hz,ssvep,12,Oz,17,1.75319147384858
S1,ssvep-12Hz,ssvep,12,Oz,18,0.782918526609843
S1,ssvep-12Hz,ssvep,12,Oz,19,0.466735713868517
S1,ssvep-12Hz,ssvep,12,Oz,20,0.996546486836869
S1,ssvep-12Hz,ssvep,12,Oz,21,0.200948321689349
S1,ssvep-12Hz,ssvep,12,Oz,22,1.5867710682245
S1,ssvep-12Hz,ssvep,12,Oz,23,0.867452695352089
S1,ssvep-12Hz,ssvep,12,Oz,24,0.858106771407291
S1,ssvep-12Hz,ssvep,12,Oz,25,1.58562001168787
S1,ssvep-12Hz,ssvep,12,Oz,26,1.13644947638351
S1,ssvep-12Hz,ssvep,12,Oz,27,2.18419611491346
S1,ssvep-12Hz,ssvep,12,Oz,28,0.685965633242842
S1,ssvep-12Hz,ssvep,12,Oz,29,1.50624270301542
S1,ssvep-12Hz,ssvep,12,Oz,30,1.75460674744694
S1,ssvep-12Hz,ssvep,12,Oz,31,1.11508052878509
S1,ssvep-12Hz,ssvep,12,Oz,32,1.23354392355431
S1,ssvep-12Hz,ssvep,12,Oz,33,0.443777135495206
S1,ssvep-12Hz,ssvep,12,Oz,34,0.949001027946136
S1,ssvep-12Hz,ssvep,12,Oz,35,0.169088611884048
S1,ssvep-12Hz,ssvep,12,Oz,36,0.699491713207317
S1,ssvep-12Hz,ssvep,12,O2,1,1.00588275636578
S1,ssvep-12Hz,ssvep,12,O2,2,0.717524914212736
S1,ssvep-12Hz,ssvep,12,O2,3,1.01267992983777
S1,ssvep-12Hz,ssvep,12,O2,4,1.48511018009449
S1,ssvep-12Hz,ssvep,12,O2,5,1.1482659322369
S1,ssvep-12Hz,ssvep,12,O2,6,0.361357453904844
